"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule","Si puo' ignorare la sezione per"
"Allegati","Decreto del Tribunale","SI","","","",""
"Formula","191","SI","","","",""
"Formula","197","NO","","","",""
"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule","Si puo' ignorare la sezione per"
"Autorità mittente","Data formazione documento","SI","evento.trascrizioneMorte.atto.enteEstero","dataTrascrizione","","obbligatoria"
"Autorità mittente","Estremi documento","SI","evento.trascrizioneMorte.atto.enteEstero","estremiDocumento","","obbligatoria"
"Autorità mittente","Nome ente","SI","evento.trascrizioneMorte.atto.enteEstero","nomeEnte","","obbligatoria"
"Autorità mittente","Data richiesta","SI","evento.trascrizioneMorte","dataComunicazione","","obbligatoria"
"Autorità mittente","Provincia ente","NO","evento.trascrizioneMorte.atto.enteEstero","idProvinciaEnte","","obbligatoria"
"Autorità mittente","Provincia ente - Descrizione","NO","evento.trascrizioneMorte.atto.enteEstero","siglaProvinciaEnte","","obbligatoria"
"Autorità mittente","Comune ente","NO","evento.trascrizioneMorte.atto.enteEstero","idComuneEnte","","obbligatoria"
"Autorità mittente","Comune ente - Descrizione","NO","evento.trascrizioneMorte.atto.enteEstero","nomeComuneEnte","","obbligatoria"
"Autorità mittente","Stato ente","NO","evento.trascrizioneMorte.atto.enteEstero","nazioneEnte","","obbligatoria"
"Autorità mittente","Stato - Descrizione","NO","evento.trascrizioneMorte.atto.enteEstero","nomeNazioneEnte","","obbligatoria"
"Formazione atto","Numero comunale","SI","evento","numeroatto","","obbligatoria"
"Formazione atto","Data formazione","SI","evento","dataformazione","","obbligatoria"
"Formazione atto","Ora formazione","SI","evento","ora","","obbligatoria"
"Formazione atto","Minuti formazione","SI","evento","minuto","","obbligatoria"
"Dati decesso","Data morte","NO","evento.datiDiMorte","dataMorte","","obbligatoria"
"Dati decesso","Ora","NO","evento.datiDiMorte","oraMorte","","obbligatoria"
"Dati decesso","Minuti","NO","evento.datiDiMorte","minutoMorte","","obbligatoria"
"Dati decesso","Data presunta inizio","NO","evento.datiDiMorte","dataPresuntaMorteDa","","obbligatoria"
"Dati decesso","Data presunta fine","NO","evento.datiDiMorte","dataPresuntaMorteA","","obbligatoria"
"Dati decesso","Note data e ora presunta","NO","evento.datiDiMorte","testoDataPresuntaMorte","","obbligatoria"
"Dati decesso","Luogo","NO","evento.datiDiMorte","luogoMorte","","obbligatoria"
"Dati decesso","Stato","NO","evento.datiDiMorte","idStatoMorte","","obbligatoria"
"Dati decesso","Stato - Descrizione","NO","evento.datiDiMorte","nomeStatoMorte","","obbligatoria"
"Dati decesso","Provincia","NO","evento.datiDiMorte","idProvinciaMorte","","obbligatoria"
"Dati decesso","Provincia - Descrizione","NO","evento.datiDiMorte","siglaProvinciaMorte","","obbligatoria"
"Dati decesso","Comune","NO","evento.datiDiMorte","idComuneMorte","","obbligatoria"
"Dati decesso","Comune - Descrizione","NO","evento.datiDiMorte","nomeComuneMorte","","obbligatoria"
"Dati decesso","Indirizzo","NO","evento.datiDiMorte","indirizzoMorte","","obbligatoria"
"Dati della trascrizione","Data richiesta trascrizione","SI","evento.trascrizioneMorte","dataComunicazione","","obbligatoria"
"Dati della trascrizione","Riassunto","SI","evento.trascrizioneMorte","testoLibero","","obbligatoria"
