"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule"
"Allegati","Sentenza di dichiarazione di morte presunta","SI","","",""
"Allegati","Sentenza di accertamento di morte","SI","","",""
"Formula","193.1","SI","","",""
"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule"
"Formazione atto","Numero comunale","SI","evento","numeroatto",""
"Formazione atto","Data formazione","SI","evento","dataformazione",""
"Formazione atto","Ora formazione","SI","evento","ora",""
"Formazione atto","Minuti formazione","SI","evento","minuto",""
"Trascrizione di sentenza di morte presunta","Id atto","NO","evento.eventoCollegato","idAnsc",""
"Trascrizione di sentenza di morte presunta","Provincia registrazione","SI","evento.eventoCollegato","idProvinciaRegistrazione",""
"Trascrizione di sentenza di morte presunta","Provincia registrazione - Descrizione","SI","evento.eventoCollegato","siglaProvinciaRegistrazione",""
"Trascrizione di sentenza di morte presunta","Comune registrazione","SI","evento.eventoCollegato","idComuneRegistrazione",""
"Trascrizione di sentenza di morte presunta","Comune registrazione - Descrizione","SI","evento.eventoCollegato","nomeComuneRegistrazione",""
"Trascrizione di sentenza di morte presunta","Tipo evento","SI","evento.eventoCollegato","idtipocontenuto",""
"Trascrizione di sentenza di morte presunta","Numero Comunale","SI","evento.eventoCollegato","numeroatto",""
"Trascrizione di sentenza di morte presunta","Anno atto","SI","evento.eventoCollegato","annoAtto",""
"Trascrizione di sentenza di morte presunta","Data atto","SI","evento.eventoCollegato","dataformazione",""
"Trascrizione di sentenza di morte presunta","Tipo registro","SI","evento.eventoCollegato","tipologia",""
"Trascrizione di sentenza di morte presunta","Parte","NO","evento.eventoCollegato","parte",""
"Trascrizione di sentenza di morte presunta","Serie","NO","evento.eventoCollegato","serie",""
"Dati decesso","Data morte","NO","evento.datiDiMorte","dataMorte",""
"Dati decesso","Ora","NO","evento.datiDiMorte","oraMorte",""
"Dati decesso","Minuti","NO","evento.datiDiMorte","minutoMorte",""
"Dati decesso","Data presunta inizio","NO","evento.datiDiMorte","dataPresuntaMorteDa",""
"Dati decesso","Data presunta fine","NO","evento.datiDiMorte","dataPresuntaMorteA",""
"Dati decesso","Note data e ora presunta","NO","evento.datiDiMorte","testoDataPresuntaMorte",""
"Dati decesso","Luogo","NO","evento.datiDiMorte","luogoMorte",""
"Dati decesso","Stato","SI","evento.datiDiMorte","idStatoMorte",""
"Dati decesso","Stato - Descrizione","SI","evento.datiDiMorte","nomeStatoMorte",""
"Dati decesso","Provincia","NO","evento.datiDiMorte","idProvinciaMorte",""
"Dati decesso","Provincia - Descrizione","NO","evento.datiDiMorte","siglaProvinciaMorte",""
"Dati decesso","Comune","NO","evento.datiDiMorte","idComuneMorte",""
"Dati decesso","Comune - Descrizione","NO","evento.datiDiMorte","nomeComuneMorte",""
"Dati decesso","Indirizzo","NO","evento.datiDiMorte","indirizzoMorte",""
"Sentenza di morte presunta","Nome ente","SI","evento.trascrizioneMorte.attoEstero.enteEstero","nomeEnte",""
"Sentenza di morte presunta","Stato ente","SI","evento.trascrizioneMorte.attoEstero.enteEstero","nazioneEnte",""
"Sentenza di morte presunta","Stato ente - Descrizione","SI","evento.trascrizioneMorte.attoEstero.enteEstero","nomeNazioneEnte",""
"Sentenza di morte presunta","Data formazione documento","SI","evento.trascrizioneMorte.attoEstero.enteEstero","dataTrascrizione",""
"Sentenza di morte presunta","Descrizione documento","NO","evento.trascrizioneMorte.attoEstero.enteEstero","descrizione",""
"Sentenza di morte presunta","Estremi documento","SI","evento.trascrizioneMorte.attoEstero.enteEstero","estremiDocumento",""
"Autorità mittente","Data richiesta","SI","evento.trascrizioneMorte","dataComunicazione",""
"Autorità mittente","Nome ente","SI","evento.trascrizioneMorte.autoritaMittente","nomeEnte",""
"Autorità mittente","Provincia ente","NO","evento.trascrizioneMorte.autoritaMittente","idProvinciaEnte",""
"Autorità mittente","Provincia ente - Descrizione","NO","evento.trascrizioneMorte.autoritaMittente","siglaProvinciaEnte",""
"Autorità mittente","Comune ente","NO","evento.trascrizioneMorte.autoritaMittente","idComuneEnte",""
"Autorità mittente","Comune ente - Descrizione","NO","evento.trascrizioneMorte.autoritaMittente","nomeComuneEnte",""
"Deceduto","Cognome","NO","evento.intestatari[0]","cognome",""
"Deceduto","Nome","SI","evento.intestatari[0]","nome",""
"Deceduto","Codice Fiscale","NO","evento.intestatari[0]","codiceFiscale",""
"Deceduto","Sesso","SI","evento.intestatari[0]","sesso",""
"Deceduto","Data nascita","SI","evento.intestatari[0]","dataNascita",""
"Deceduto","Stato Nascita","SI","evento.intestatari[0]","idStatoNascita",""
"Deceduto","Stato Nascita - Descrizione","SI","evento.intestatari[0]","nomeStatoNascita",""
"Deceduto","Provincia Nascita","NO","evento.intestatari[0]","idProvinciaNascita",""
"Deceduto","Provincia Nascita - Descrizione","NO","evento.intestatari[0]","siglaProvinciaNascita",""
"Deceduto","Comune Nascita","NO","evento.intestatari[0]","idComuneNascita",""
"Deceduto","Comune Nascita - Descrizione","NO","evento.intestatari[0]","nomeComuneNascita",""
"Deceduto","Nazionalità","SI","evento.intestatari[0]","idNazionalita",""
"Deceduto","Nazionalità   - Descrizione","SI","evento.intestatari[0]","nazionalita",""
"Deceduto","Stato Residenza","SI","evento.intestatari[0]","idStatoResidenza",""
"Deceduto","Stato Residenza - Descrizione","SI","evento.intestatari[0]","nomeStatoResidenza",""
"Deceduto","Provincia Residenza","NO","evento.intestatari[0]","idProvinciaResidenza",""
"Deceduto","Provincia Residenza - Descrizione","NO","evento.intestatari[0]","siglaProvinciaResidenza",""
"Deceduto","Comune Residenza","NO","evento.intestatari[0]","idComuneResidenza",""
"Deceduto","Comune Residenza - Descrizione","NO","evento.intestatari[0]","nomeComuneResidenza",""
"Deceduto","Indirizzo Residenza","NO","evento.intestatari[0]","indirizzoResidenza",""
"Sentenza accertamento morte presunta","Data formazione documento","SI","evento.trascrizioneMorte.atto.enteEstero","dataTrascrizione",""
