"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule"
"Allegati","Copia integrale dell'atto di nascita del figlio che viene riconosciuto","NO","","",""
"Allegati","Copia dell'atto di assenso del figlio","NO","","",""
"Formula","106","SI","","",""
"Formula","197","SI","","",""
"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule"
"Formazione atto","Numero comunale","SI","evento","numeroatto",""
"Formazione atto","Data formazione","SI","evento","dataformazione",""
"Formazione atto","Ora formazione","SI","evento","ora",""
"Formazione atto","Minuti formazione","SI","evento","minuto",""
"Dati generali","Presentazione documenti","SI","evento","datiProdotti",""
"Dichiarante","Dichiarante","SI","evento","tipoDichiarante",""
"Dichiarante","Cognome","NO","evento.dichiarante","cognome",""
"Dichiarante","Nome","NO","evento.dichiarante","nome",""
"Dichiarante","Sesso","NO","evento.dichiarante","sesso",""
"Dichiarante","Data nascita","NO","evento.dichiarante","dataNascita",""
"Dichiarante","Stato di nascita","NO","evento.dichiarante","idStatoNascita",""
"Dichiarante","Stato di nascita - Descrizione","NO","evento.dichiarante","nomeStatoNascita",""
"Dichiarante","Provincia di nascita","NO","evento.dichiarante","idProvinciaNascita",""
"Dichiarante","Provincia di nascita - Descrizione","NO","evento.dichiarante","siglaProvinciaNascita",""
"Dichiarante","Comune di nascita","NO","evento.dichiarante","idComuneNascita",""
"Dichiarante","Comune di nascita - Descrizione","NO","evento.dichiarante","nomeComuneNascita",""
"Dichiarante","Nazionalita","NO","evento.dichiarante","idNazionalita",""
"Dichiarante","Nazionalita - Descrizione","NO","evento.dichiarante","nazionalita",""
"Dichiarante","Stato di residenza","NO","evento.dichiarante","idStatoResidenza",""
"Dichiarante","Stato di residenza - Descrizione","NO","evento.dichiarante","nomeStatoResidenza",""
"Dichiarante","Provincia di residenza","NO","evento.dichiarante","idProvinciaResidenza",""
"Dichiarante","Provincia di residenza - Descrizione","NO","evento.dichiarante","siglaProvinciaResidenza",""
"Dichiarante","Comune di residenza","NO","evento.dichiarante","idComuneResidenza",""
"Dichiarante","Comune di residenza - Descrizione","NO","evento.dichiarante","nomeComuneResidenza",""
"Dichiarante","Indirizzo di residenza","NO","evento.dichiarante","indirizzoResidenza",""
"Dichiarante","flag dichiarante","NO","evento.dichiarante","flagDichiarante",""
"Dichiarante","flag comparente","NO","evento.dichiarante","flagComparente",""
"Dichiarante","flag firmatario","NO","evento.dichiarante","flagFirmatario",""
"Padre","Cognome","NO","evento.padre","cognome",""
"Padre","Nome","SI","evento.padre","nome",""
"Padre","Sesso","SI","evento.padre","sesso",""
"Padre","Data nascita","SI","evento.padre","dataNascita",""
"Padre","Stato di nascita","SI","evento.padre","idStatoNascita",""
"Padre","Stato di nascita - Descrizione","SI","evento.padre","nomeStatoNascita",""
"Padre","Provincia di nascita","NO","evento.padre","idProvinciaNascita",""
"Padre","Provincia di nascita - Descrizione","NO","evento.padre","siglaProvinciaNascita",""
"Padre","Comune di nascita","NO","evento.padre","idComuneNascita",""
"Padre","Comune di nascita - Descrizione","NO","evento.padre","nomeComuneNascita",""
"Padre","Nazionalita","SI","evento.padre","idNazionalita",""
"Padre","Nazionalita - Descrizione","SI","evento.padre","nazionalita",""
"Padre","Stato di residenza","SI","evento.padre","idStatoResidenza",""
"Padre","Stato di residenza - Descrizione","SI","evento.padre","nomeStatoResidenza",""
"Padre","Provincia di residenza","NO","evento.padre","idProvinciaResidenza",""
"Padre","Provincia di residenza - Descrizione","NO","evento.padre","siglaProvinciaResidenza",""
"Padre","Comune di residenza","NO","evento.padre","idComuneResidenza",""
"Padre","Comune di residenza - Descrizione","NO","evento.padre","nomeComuneResidenza",""
"Padre","Indirizzo di residenza","NO","evento.padre","indirizzoResidenza",""
"Padre","flag dichiarante","SI","evento.padre","flagDichiarante",""
"Padre","flag comparente","SI","evento.padre","flagComparente",""
"Padre","flag firmatario","SI","evento.padre","flagFirmatario",""
"Figlio","Cognome","NO","evento.intestatari[0]","cognome","106"
"Figlio","Nome","SI","evento.intestatari[0]","nome",""
"Figlio","Sesso","SI","evento.intestatari[0]","sesso",""
