"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule","Condizioni obbligatorieta'"
"Allegati","Copia integrale dell'atto di nascita del figlio che viene riconosciuto","NO","","","",""
"Allegati","Copia dell'atto di assenso del figlio","NO","","","","evento.datiEventoRiconoscimento.assensoFiglio,=,1"
"Allegati","Copia dell'atto di riconoscimento effettuato dell'altro genitore","SI","","","",""
"Allegati","Autorizzazione del tribunale","NO","","","",""
"Formula","109","SI","","","",""
"Formula","194","NO","","","",""
"Formula","195","NO","","","",""
"Formula","196","NO","","","",""
"Formula","197","NO","","","",""
"Formula","198","NO","","","",""
"Formula","199","NO","","","",""
"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule","Si puo' ignorare la sezione per"
"Formazione atto","Numero comunale","SI","evento","numeroatto","","obbligatoria"
"Formazione atto","Data formazione","SI","evento","dataformazione","","obbligatoria"
"Formazione atto","Ora formazione","SI","evento","ora","","obbligatoria"
"Formazione atto","Minuti formazione","SI","evento","minuto","","obbligatoria"
"Dati generali","Presentazione documenti","SI","evento","datiProdotti","","obbligatoria"
"Dichiarante","Dichiarante","SI","evento","tipoDichiarante","","obbligatoria"
"Dichiarante","Cognome","NO","evento.dichiarante","cognome","","obbligatoria"
"Dichiarante","Nome","NO","evento.dichiarante","nome","","obbligatoria"
"Dichiarante","Sesso","NO","evento.dichiarante","sesso","","obbligatoria"
"Dichiarante","Data nascita","NO","evento.dichiarante","dataNascita","","obbligatoria"
"Dichiarante","Stato di nascita","NO","evento.dichiarante","idStatoNascita","","obbligatoria"
"Dichiarante","Stato di nascita - Descrizione","NO","evento.dichiarante","nomeStatoNascita","","obbligatoria"
"Dichiarante","Provincia di nascita","NO","evento.dichiarante","idProvinciaNascita","","obbligatoria"
"Dichiarante","Provincia di nascita - Descrizione","NO","evento.dichiarante","siglaProvinciaNascita","","obbligatoria"
"Dichiarante","Comune di nascita","NO","evento.dichiarante","idComuneNascita","","obbligatoria"
"Dichiarante","Comune di nascita - Descrizione","NO","evento.dichiarante","nomeComuneNascita","","obbligatoria"
"Dichiarante","Località estera","NO","evento.dichiarante","localitaEsteraNascita","","obbligatoria"
"Dichiarante","Nazionalita","NO","evento.dichiarante","idNazionalita","","obbligatoria"
"Dichiarante","Nazionalita - Descrizione","NO","evento.dichiarante","nazionalita","","obbligatoria"
"Dichiarante","Stato di residenza","NO","evento.dichiarante","idStatoResidenza","","obbligatoria"
"Dichiarante","Stato di residenza - Descrizione","NO","evento.dichiarante","nomeStatoResidenza","","obbligatoria"
"Dichiarante","Provincia di residenza","NO","evento.dichiarante","idProvinciaResidenza","","obbligatoria"
"Dichiarante","Provincia di residenza - Descrizione","NO","evento.dichiarante","siglaProvinciaResidenza","","obbligatoria"
"Dichiarante","Comune di residenza","NO","evento.dichiarante","idComuneResidenza","","obbligatoria"
"Dichiarante","Comune di residenza - Descrizione","NO","evento.dichiarante","nomeComuneResidenza","","obbligatoria"
"Dichiarante","Indirizzo di residenza","NO","evento.dichiarante","indirizzoResidenza","","obbligatoria"
"Dichiarante","flag dichiarante","NO","evento.dichiarante","flagDichiarante","","obbligatoria"
"Dichiarante","flag comparente","NO","evento.dichiarante","flagComparente","","obbligatoria"
"Dichiarante","flag firmatario","NO","evento.dichiarante","flagFirmatario","","obbligatoria"
"Madre","Cognome","NO","evento.madre","cognome","109","obbligatoria"
"Madre","Nome","SI","evento.madre","nome","","obbligatoria"
"Madre","Sesso","SI","evento.madre","sesso","","obbligatoria"
"Madre","Data nascita","SI","evento.madre","dataNascita","","obbligatoria"
"Madre","Stato di nascita","SI","evento.madre","idStatoNascita","","obbligatoria"
"Madre","Stato di nascita - Descrizione","SI","evento.madre","nomeStatoNascita","","obbligatoria"
"Madre","Provincia di nascita","NO","evento.madre","idProvinciaNascita","","obbligatoria"
"Madre","Provincia di nascita - Descrizione","NO","evento.madre","siglaProvinciaNascita","109","obbligatoria"
"Madre","Comune di nascita","NO","evento.madre","idComuneNascita","","obbligatoria"
"Madre","Comune di nascita - Descrizione","NO","evento.madre","nomeComuneNascita","109","obbligatoria"
"Madre","Località estera","NO","evento.madre","localitaEsteraNascita","109","obbligatoria"
"Madre","Nazionalita","SI","evento.madre","idNazionalita","","obbligatoria"
"Madre","Nazionalita - Descrizione","SI","evento.madre","nazionalita","","obbligatoria"
"Madre","Stato di residenza","SI","evento.madre","idStatoResidenza","","obbligatoria"
"Madre","Stato di residenza - Descrizione","SI","evento.madre","nomeStatoResidenza","","obbligatoria"
"Madre","Provincia di residenza","NO","evento.madre","idProvinciaResidenza","","obbligatoria"
"Madre","Provincia di residenza - Descrizione","NO","evento.madre","siglaProvinciaResidenza","109","obbligatoria"
"Madre","Comune di residenza","NO","evento.madre","idComuneResidenza","","obbligatoria"
"Madre","Comune di residenza - Descrizione","NO","evento.madre","nomeComuneResidenza","109","obbligatoria"
"Madre","Indirizzo di residenza","NO","evento.madre","indirizzoResidenza","109","obbligatoria"
"Madre","flag dichiarante","SI","evento.madre","flagDichiarante","","obbligatoria"
"Madre","flag comparente","SI","evento.madre","flagComparente","","obbligatoria"
"Madre","flag firmatario","SI","evento.madre","flagFirmatario","","obbligatoria"
"Padre","Cognome","NO","evento.padre","cognome","109","obbligatoria"
"Padre","Nome","SI","evento.padre","nome","","obbligatoria"
"Padre","Sesso","SI","evento.padre","sesso","","obbligatoria"
"Padre","Data nascita","SI","evento.padre","dataNascita","","obbligatoria"
"Padre","Stato di nascita","SI","evento.padre","idStatoNascita","","obbligatoria"
"Padre","Stato di nascita - Descrizione","SI","evento.padre","nomeStatoNascita","","obbligatoria"
"Padre","Provincia di nascita","NO","evento.padre","idProvinciaNascita","","obbligatoria"
"Padre","Provincia di nascita - Descrizione","NO","evento.padre","siglaProvinciaNascita","109","obbligatoria"
"Padre","Comune di nascita","NO","evento.padre","idComuneNascita","","obbligatoria"
"Padre","Comune di nascita - Descrizione","NO","evento.padre","nomeComuneNascita","109","obbligatoria"
"Padre","Località estera","NO","evento.padre","localitaEsteraNascita","109","obbligatoria"
"Padre","Nazionalita","SI","evento.padre","idNazionalita","","obbligatoria"
"Padre","Nazionalita - Descrizione","SI","evento.padre","nazionalita","","obbligatoria"
"Padre","Stato di residenza","SI","evento.padre","idStatoResidenza","","obbligatoria"
"Padre","Stato di residenza - Descrizione","SI","evento.padre","nomeStatoResidenza","","obbligatoria"
"Padre","Provincia di residenza","NO","evento.padre","idProvinciaResidenza","","obbligatoria"
"Padre","Provincia di residenza - Descrizione","NO","evento.padre","siglaProvinciaResidenza","109","obbligatoria"
"Padre","Comune di residenza","NO","evento.padre","idComuneResidenza","","obbligatoria"
"Padre","Comune di residenza - Descrizione","NO","evento.padre","nomeComuneResidenza","109","obbligatoria"
"Padre","Indirizzo di residenza","NO","evento.padre","indirizzoResidenza","109","obbligatoria"
"Padre","flag dichiarante","SI","evento.padre","flagDichiarante","","obbligatoria"
"Padre","flag comparente","SI","evento.padre","flagComparente","","obbligatoria"
"Padre","flag firmatario","SI","evento.padre","flagFirmatario","","obbligatoria"
"Dati Riconoscimento - Dati di morte","data","NO","evento.datiDiMorte","dataMorte","","evento.datiEventoRiconoscimento.preMorto,=,false"
"Dati Riconoscimento - Dati di morte","Ora","NO","evento.datiDiMorte","oraMorte","","evento.datiEventoRiconoscimento.preMorto,=,false"
"Dati Riconoscimento - Dati di morte","minuti","NO","evento.datiDiMorte","minutoMorte","","evento.datiEventoRiconoscimento.preMorto,=,false"
"Dati Riconoscimento - Dati di morte","Stato di morte","NO","evento.datiDiMorte","idStatoMorte","","evento.datiEventoRiconoscimento.preMorto,=,false"
"Dati Riconoscimento - Dati di morte","Stato di morte - Descrizione","NO","evento.datiDiMorte","nomeStatoMorte","","evento.datiEventoRiconoscimento.preMorto,=,false"
"Dati Riconoscimento - Dati di morte","Provincia di morte","NO","evento.datiDiMorte","idProvinciaMorte","","evento.datiEventoRiconoscimento.preMorto,=,false"
"Dati Riconoscimento - Dati di morte","Provincia di morte - Descrizione","NO","evento.datiDiMorte","siglaProvinciaMorte","","evento.datiEventoRiconoscimento.preMorto,=,false"
"Dati Riconoscimento - Dati di morte","Comune di morte","NO","evento.datiDiMorte","idComuneMorte","","evento.datiEventoRiconoscimento.preMorto,=,false"
"Dati Riconoscimento - Dati di morte","Comune di morte - Descrizione","NO","evento.datiDiMorte","nomeComuneMorte","","evento.datiEventoRiconoscimento.preMorto,=,false"
"Dati Riconoscimento - Dati di morte","indirizzo","NO","evento.datiDiMorte","indirizzoMorte","","evento.datiEventoRiconoscimento.preMorto,=,false"
"Dati Riconoscimento - Dati di morte","Dati prodotti","NO","evento.datiEventoRiconoscimento","datiProdotti","","evento.datiEventoRiconoscimento.preMorto,=,false"
"Dati Riconoscimento - Generalità discendenti","Cognome","SI","evento.datiEventoRiconoscimento.discendenti[0]","cognome","","obbligatoria"
"Dati Riconoscimento - Generalità discendenti","Nome","SI","evento.datiEventoRiconoscimento.discendenti[0]","nome","","obbligatoria"
"Dati Riconoscimento - Generalità discendenti","Sesso","SI","evento.datiEventoRiconoscimento.discendenti[0]","sesso","","obbligatoria"
"Dati Riconoscimento - Generalità discendenti","Data nascita","SI","evento.datiEventoRiconoscimento.discendenti[0]","dataNascita","","obbligatoria"
"Dati Riconoscimento - Generalità discendenti","Stato di nascita","SI","evento.datiEventoRiconoscimento.discendenti[0]","idStatoNascita","","obbligatoria"
"Dati Riconoscimento - Generalità discendenti","Stato di nascita - Descrizione","SI","evento.datiEventoRiconoscimento.discendenti[0]","nomeStatoNascita","","obbligatoria"
"Dati Riconoscimento - Generalità discendenti","Provincia di nascita","SI","evento.datiEventoRiconoscimento.discendenti[0]","idProvinciaNascita","","obbligatoria"
"Dati Riconoscimento - Generalità discendenti","Provincia di nascita - Descrizione","SI","evento.datiEventoRiconoscimento.discendenti[0]","siglaProvinciaNascita","","obbligatoria"
"Dati Riconoscimento - Generalità discendenti","Comune di nascita","SI","evento.datiEventoRiconoscimento.discendenti[0]","idComuneNascita","","obbligatoria"
"Dati Riconoscimento - Generalità discendenti","Comune di nascita - Descrizione","SI","evento.datiEventoRiconoscimento.discendenti[0]","nomeComuneNascita","","obbligatoria"
"Dati Riconoscimento - Generalità discendenti","Località estera","SI","evento.datiEventoRiconoscimento.discendenti[0]","localitaEsteraNascita","","obbligatoria"
"Dati Riconoscimento - Generalità discendenti","Nazionalita","SI","evento.datiEventoRiconoscimento.discendenti[0]","idNazionalita","","obbligatoria"
"Dati Riconoscimento - Generalità discendenti","Nazionalita - Descrizione","SI","evento.datiEventoRiconoscimento.discendenti[0]","nazionalita","","obbligatoria"
"Dati Riconoscimento - Generalità discendenti","Stato di residenza","SI","evento.datiEventoRiconoscimento.discendenti[0]","idStatoResidenza","","obbligatoria"
"Dati Riconoscimento - Generalità discendenti","Stato di residenza - Descrizione","SI","evento.datiEventoRiconoscimento.discendenti[0]","nomeStatoResidenza","","obbligatoria"
"Dati Riconoscimento - Generalità discendenti","Provincia di residenza","SI","evento.datiEventoRiconoscimento.discendenti[0]","idProvinciaResidenza","","obbligatoria"
"Dati Riconoscimento - Generalità discendenti","Provincia di residenza - Descrizione","SI","evento.datiEventoRiconoscimento.discendenti[0]","siglaProvinciaResidenza","","obbligatoria"
