"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule","Condizioni obbligatorieta'"
"Allegati","Decreto del Tribunale","SI","","","",""
"Formula","105-ter","SI","","","",""
"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule","Si puo' ignorare la sezione per"
"Formazione atto","Numero comunale","SI","evento","numeroatto","","obbligatoria"
"Formazione atto","Data formazione","SI","evento","dataformazione","","obbligatoria"
"Formazione atto","Ora formazione","SI","evento","ora","","obbligatoria"
"Formazione atto","Minuti formazione","SI","evento","minuto","","obbligatoria"
"Dati generali","Data richiesta trascrizione","SI","evento.trascrizioneNascita","dataComunicazione","","obbligatoria"
"Dati generali","Riassunto","SI","evento.trascrizioneNascita","testoLibero","","obbligatoria"
"Madre","Cognome","NO","evento.madre","cognome","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Nome","NO","evento.madre","nome","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Identificativo unico nazionale","NO","evento.madre","idANPR","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Sesso","NO","evento.madre","sesso","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Data nascita","NO","evento.madre","dataNascita","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Stato di nascita","NO","evento.madre","idStatoNascita","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Stato di nascita - Descrizione","NO","evento.madre","nomeStatoNascita","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Provincia di nascita","NO","evento.madre","idProvinciaNascita","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Provincia di nascita - Descrizione","NO","evento.madre","siglaProvinciaNascita","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Comune di nascita","NO","evento.madre","idComuneNascita","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Comune di nascita - Descrizione","NO","evento.madre","nomeComuneNascita","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Località estera","NO","evento.madre","localitaEsteraNascita","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Nazionalità","NO","evento.madre","idNazionalita","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Nazionalità - Descrizione","NO","evento.madre","nazionalita","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Comprensione","NO","evento.madre","tipoImpedimento","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Residenza non nota","NO","evento.madre","flagIrreperibile","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Stato di residenza","NO","evento.madre","idStatoResidenza","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Stato di residenza - Descrizione","NO","evento.madre","nomeStatoResidenza","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Provincia di residenza","NO","evento.madre","idProvinciaResidenza","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Provincia di residenza - Descrizione","NO","evento.madre","siglaProvinciaResidenza","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Comune di residenza","NO","evento.madre","idComuneResidenza","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Comune di residenza - Descrizione","NO","evento.madre","nomeComuneResidenza","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Indirizzo di residenza","NO","evento.madre","indirizzoResidenza","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","flag dichiarante","NO","evento.madre","flagDichiarante","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","flag comparente","NO","evento.madre","flagComparente","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","flag firmatario","NO","evento.madre","flagFirmatario","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Provincia AIRE","NO","evento.madre","idProvinciaAIRE","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Provincia AIRE - Descrizione","NO","evento.madre","siglaProvinciaAIRE","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Comune AIRE","NO","evento.madre","idComuneAIRE","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Comune AIRE - Descrizione","NO","evento.madre","nomeComuneAIRE","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Madre","Trasmissione residenza estera","NO","evento.madre","flagTrasmissioneResidenzaEstera","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Padre","Cognome","NO","evento.padre","cognome","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Padre","Nome","NO","evento.padre","nome","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Padre","Identificativo unico nazionale","NO","evento.padre","idANPR","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Padre","Sesso","NO","evento.padre","sesso","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Padre","Data nascita","NO","evento.padre","dataNascita","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Padre","Stato di nascita","NO","evento.padre","idStatoNascita","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Padre","Stato di nascita - Descrizione","NO","evento.padre","nomeStatoNascita","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Padre","Provincia di nascita","NO","evento.padre","idProvinciaNascita","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Padre","Provincia di nascita - Descrizione","NO","evento.padre","siglaProvinciaNascita","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Padre","Comune di nascita","NO","evento.padre","idComuneNascita","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Padre","Comune di nascita - Descrizione","NO","evento.padre","nomeComuneNascita","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Padre","Località estera","NO","evento.padre","localitaEsteraNascita","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Padre","Nazionalità","NO","evento.padre","idNazionalita","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Padre","Nazionalità - Descrizione","NO","evento.padre","nazionalita","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Padre","Comprensione","NO","evento.padre","tipoImpedimento","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Padre","Residenza non nota","NO","evento.padre","flagIrreperibile","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Padre","Stato di residenza","NO","evento.padre","idStatoResidenza","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Padre","Stato di residenza - Descrizione","NO","evento.padre","nomeStatoResidenza","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Padre","Provincia di residenza","NO","evento.padre","idProvinciaResidenza","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Padre","Provincia di residenza - Descrizione","NO","evento.padre","siglaProvinciaResidenza","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
"Padre","Comune di residenza","NO","evento.padre","idComuneResidenza","","evento.trascrizioneNascita.figlioDiIgnoti,=,true"
