"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule","Condizioni obbligatorieta'"
"Allegati","Nota di trasmissione da parte dell’autorità consolare o diplomatica","SI","","","",""
"Allegati","Copia integrale atto di nascita degli sposi","NO","","","",""
"Allegati","Autocertificazione cumulativa stato libero, residenza, cittadinanza","NO","","","",""
"Allegati","Certificato di eseguita pubblicazione","NO","","","",""
"Allegati","Atto di pubblicazione","NO","","","",""
"Allegati","Richiesta rilascio atto di delega","NO","","","",""
"Allegati","Atto di delegazione","NO","","","",""
"Allegati","Copia atto di matrimonio trascritto","NO","","","",""
"Formula","193.3","SI","","","",""
"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule","Si puo' ignorare la sezione per"
"Formazione atto","Numero comunale","SI","evento","numeroatto","","obbligatoria"
"Formazione atto","Data formazione","SI","evento","dataformazione","","obbligatoria"
"Formazione atto","Ora formazione","SI","evento","ora","","obbligatoria"
"Formazione atto","Minuti formazione","SI","evento","minuto","","obbligatoria"
"Dati generali","Data Evento Matrimonio","SI","evento.datiEventoMatrimonio","dataEvento","","obbligatoria"
"Dati generali","Stato","SI","evento.datiEventoMatrimonio.luogoCelebrazione","idStato","","obbligatoria"
"Dati generali","Stato descrizione","NO","evento.datiEventoMatrimonio.luogoCelebrazione","nomeStato","","obbligatoria"
"Dati generali","Provincia","NO","evento.datiEventoMatrimonio.luogoCelebrazione","idProvincia","","obbligatoria"
"Dati generali","Provincia - Descrizione","NO","evento.datiEventoMatrimonio.luogoCelebrazione","siglaProvincia","","obbligatoria"
"Dati generali","Comune","NO","evento.datiEventoMatrimonio.luogoCelebrazione","idComune","","obbligatoria"
"Dati generali","Comune - Descrizione","NO","evento.datiEventoMatrimonio.luogoCelebrazione","nomeComune","","obbligatoria"
"Dati generali","Comune estero","NO","evento.datiEventoMatrimonio.luogoCelebrazione","comuneEstero","","obbligatoria"
"Dati generali","Data richiesta","SI","evento.trascrizioneMatrimonio","dataComunicazione","","obbligatoria"
"Dati generali","Riassunto trascrizione","SI","evento.trascrizioneMatrimonio","testoLibero","","obbligatoria"
"Generalità Sposo","Cognome","NO","evento.intestatari[0]","cognome","","obbligatoria"
"Generalità Sposo","Nome","SI","evento.intestatari[0]","nome","","obbligatoria"
"Generalità Sposo","Sesso","SI","evento.intestatari[0]","sesso","","obbligatoria"
"Generalità Sposo","Data nascita","SI","evento.intestatari[0]","dataNascita","","obbligatoria"
"Generalità Sposo","Stato di nascita","SI","evento.intestatari[0]","idStatoNascita","","obbligatoria"
"Generalità Sposo","Stato di nascita - Descrizione","SI","evento.intestatari[0]","nomeStatoNascita","","obbligatoria"
"Generalità Sposo","Provincia di nascita","NO","evento.intestatari[0]","idProvinciaNascita","","obbligatoria"
"Generalità Sposo","Provincia di nascita - Descrizione","NO","evento.intestatari[0]","siglaProvinciaNascita","","obbligatoria"
"Generalità Sposo","Comune di nascita","NO","evento.intestatari[0]","idComuneNascita","","obbligatoria"
"Generalità Sposo","Comune di nascita - Descrizione","NO","evento.intestatari[0]","nomeComuneNascita","","obbligatoria"
"Generalità Sposo","Nazionalita","NO","evento.intestatari[0]","idNazionalita","","obbligatoria"
"Generalità Sposo","Nazionalita - Descrizione","NO","evento.intestatari[0]","nazionalita","","obbligatoria"
"Generalità Sposo","Stato di residenza","NO","evento.intestatari[0]","idStatoResidenza","","obbligatoria"
"Generalità Sposo","Stato di residenza - Descrizione","NO","evento.intestatari[0]","nomeStatoResidenza","","obbligatoria"
"Generalità Sposo","Provincia di residenza","NO","evento.intestatari[0]","idProvinciaResidenza","","obbligatoria"
"Generalità Sposo","Provincia di residenza - Descrizione","NO","evento.intestatari[0]","siglaProvinciaResidenza","","obbligatoria"
"Generalità Sposo","Comune di residenza","NO","evento.intestatari[0]","idComuneResidenza","","obbligatoria"
"Generalità Sposo","Comune di residenza - Descrizione","NO","evento.intestatari[0]","nomeComuneResidenza","","obbligatoria"
"Generalità Sposo","Indirizzo di residenza","NO","evento.intestatari[0]","indirizzoResidenza","","obbligatoria"
"Generalità Sposo","flag dichiarante","SI","evento.intestatari[0]","flagDichiarante","","obbligatoria"
"Generalità Sposo","flag comparente","SI","evento.intestatari[0]","flagComparente","","obbligatoria"
"Generalità Sposo","flag firmatario","SI","evento.intestatari[0]","flagFirmatario","","obbligatoria"
"Generalità Sposa","Cognome","NO","evento.intestatari[1]","cognome","","obbligatoria"
"Generalità Sposa","Nome","SI","evento.intestatari[1]","nome","","obbligatoria"
"Generalità Sposa","Sesso","SI","evento.intestatari[1]","sesso","","obbligatoria"
"Generalità Sposa","Data nascita","SI","evento.intestatari[1]","dataNascita","","obbligatoria"
"Generalità Sposa","Stato di nascita","SI","evento.intestatari[1]","idStatoNascita","","obbligatoria"
"Generalità Sposa","Stato di nascita - Descrizione","SI","evento.intestatari[1]","nomeStatoNascita","","obbligatoria"
"Generalità Sposa","Provincia di nascita","NO","evento.intestatari[1]","idProvinciaNascita","","obbligatoria"
"Generalità Sposa","Provincia di nascita - Descrizione","NO","evento.intestatari[1]","siglaProvinciaNascita","","obbligatoria"
"Generalità Sposa","Comune di nascita","NO","evento.intestatari[1]","idComuneNascita","","obbligatoria"
"Generalità Sposa","Comune di nascita - Descrizione","NO","evento.intestatari[1]","nomeComuneNascita","","obbligatoria"
"Generalità Sposa","Nazionalita","NO","evento.intestatari[1]","idNazionalita","","obbligatoria"
"Generalità Sposa","Nazionalita - Descrizione","NO","evento.intestatari[1]","nazionalita","","obbligatoria"
