"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule"
"Allegati","Copia integrale dell'atto di nascita del dichiarante","NO","","",""
"Allegati","Atto di riconoscimento materno","NO","","",""
"Allegati","Atto di riconoscimento paterno","NO","","",""
"Allegati","Richiesta di trascrizione","SI","","",""
"Formula","114-quinquies.2","SI","","",""
"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule"
"Formazione atto","Numero comunale","SI","evento","numeroatto",""
"Formazione atto","Data formazione","SI","evento","dataformazione",""
"Formazione atto","Ora formazione","SI","evento","ora",""
"Formazione atto","Minuti formazione","SI","evento","minuto",""
"Dati generali","Data comunicazione scritta","SI","evento.trascrizioneNascita","dataComunicazione",""
"Dati generali","Nuovo cognome","NO","evento.trascrizioneNascita","nuovoCognome","114-quinquies.2"
"Dati generali","Dati prodotti","SI","evento","datiProdotti",""
"Madre","Cognome","NO","evento.madre","cognome","114-quinquies.2"
"Madre","Nome","NO","evento.madre","nome","114-quinquies.2"
"Madre","Sesso","NO","evento.madre","sesso","114-quinquies.2"
"Madre","Data nascita","NO","evento.madre","dataNascita","114-quinquies.2"
"Madre","Stato di nascita","NO","evento.madre","idStatoNascita",""
"Madre","Stato di nascita - Descrizione","NO","evento.madre","nomeStatoNascita","114-quinquies.2"
"Madre","Provincia di nascita","NO","evento.madre","idProvinciaNascita",""
"Madre","Provincia di nascita - Descrizione","NO","evento.madre","siglaProvinciaNascita","114-quinquies.2"
"Madre","Comune di nascita","NO","evento.madre","idComuneNascita",""
"Madre","Comune di nascita - Descrizione","NO","evento.madre","nomeComuneNascita","114-quinquies.2"
"Madre","Nazionalita","NO","evento.madre","idNazionalita",""
"Madre","Nazionalita - Descrizione","NO","evento.madre","nazionalita","114-quinquies.2"
"Madre","Stato di residenza","NO","evento.madre","idStatoResidenza",""
"Madre","Stato di residenza - Descrizione","NO","evento.madre","nomeStatoResidenza","114-quinquies.2"
"Madre","Provincia di residenza","NO","evento.madre","idProvinciaResidenza",""
"Madre","Provincia di residenza - Descrizione","NO","evento.madre","siglaProvinciaResidenza","114-quinquies.2"
"Madre","Comune di residenza","NO","evento.madre","idComuneResidenza",""
"Madre","Comune di residenza - Descrizione","NO","evento.madre","nomeComuneResidenza","114-quinquies.2"
"Madre","Indirizzo di residenza","NO","evento.madre","indirizzoResidenza","114-quinquies.2"
"Madre","flag dichiarante","NO","evento.madre","flagDichiarante","114-quinquies.2"
"Madre","flag comparente","NO","evento.madre","flagComparente","114-quinquies.2"
"Madre","flag firmatario","NO","evento.madre","flagFirmatario","114-quinquies.2"
"Padre","Cognome","NO","evento.padre","cognome","114-quinquies.2"
"Padre","Nome","NO","evento.padre","nome","114-quinquies.2"
"Padre","Sesso","NO","evento.padre","sesso","114-quinquies.2"
"Padre","Data nascita","NO","evento.padre","dataNascita","114-quinquies.2"
"Padre","Stato di nascita","NO","evento.padre","idStatoNascita",""
"Padre","Stato di nascita - Descrizione","NO","evento.padre","nomeStatoNascita","114-quinquies.2"
"Padre","Provincia di nascita","NO","evento.padre","idProvinciaNascita",""
"Padre","Provincia di nascita - Descrizione","NO","evento.padre","siglaProvinciaNascita","114-quinquies.2"
"Padre","Comune di nascita","NO","evento.padre","idComuneNascita",""
"Padre","Comune di nascita - Descrizione","NO","evento.padre","nomeComuneNascita","114-quinquies.2"
"Padre","Nazionalita","NO","evento.padre","idNazionalita",""
"Padre","Nazionalita - Descrizione","NO","evento.padre","nazionalita","114-quinquies.2"
"Padre","Stato di residenza","NO","evento.padre","idStatoResidenza",""
"Padre","Stato di residenza - Descrizione","NO","evento.padre","nomeStatoResidenza","114-quinquies.2"
"Padre","Provincia di residenza","NO","evento.padre","idProvinciaResidenza",""
"Padre","Provincia di residenza - Descrizione","NO","evento.padre","siglaProvinciaResidenza","114-quinquies.2"
"Padre","Comune di residenza","NO","evento.padre","idComuneResidenza",""
"Padre","Comune di residenza - Descrizione","NO","evento.padre","nomeComuneResidenza","114-quinquies.2"
"Padre","Indirizzo di residenza","NO","evento.padre","indirizzoResidenza","114-quinquies.2"
"Padre","flag dichiarante","NO","evento.padre","flagDichiarante","114-quinquies.2"
"Padre","flag comparente","NO","evento.padre","flagComparente","114-quinquies.2"
"Padre","flag firmatario","NO","evento.padre","flagFirmatario","114-quinquies.2"
"Figlio","Cognome","NO","evento.intestatari[0]","cognome","114-quinquies.2"
"Figlio","Nome","SI","evento.intestatari[0]","nome",""
"Figlio","Sesso","SI","evento.intestatari[0]","sesso",""
"Figlio","Data nascita","SI","evento.intestatari[0]","dataNascita",""
"Figlio","Stato di nascita","SI","evento.intestatari[0]","idStatoNascita",""
"Figlio","Stato di nascita - Descrizione","SI","evento.intestatari[0]","nomeStatoNascita",""
"Figlio","Provincia di nascita","NO","evento.intestatari[0]","idProvinciaNascita",""
"Figlio","Provincia di nascita - Descrizione","NO","evento.intestatari[0]","siglaProvinciaNascita","114-quinquies.2"
"Figlio","Comune di nascita","NO","evento.intestatari[0]","idComuneNascita",""
"Figlio","Comune di nascita - Descrizione","NO","evento.intestatari[0]","nomeComuneNascita","114-quinquies.2"
"Figlio","Nazionalita","SI","evento.intestatari[0]","idNazionalita",""
"Figlio","Nazionalita - Descrizione","SI","evento.intestatari[0]","nazionalita",""
"Figlio","Stato di residenza","SI","evento.intestatari[0]","idStatoResidenza",""
"Figlio","Stato di residenza - Descrizione","SI","evento.intestatari[0]","nomeStatoResidenza",""
"Figlio","Provincia di residenza","NO","evento.intestatari[0]","idProvinciaResidenza",""
"Figlio","Provincia di residenza - Descrizione","NO","evento.intestatari[0]","siglaProvinciaResidenza","114-quinquies.2"
"Figlio","Comune di residenza","NO","evento.intestatari[0]","idComuneResidenza",""
"Figlio","Comune di residenza - Descrizione","NO","evento.intestatari[0]","nomeComuneResidenza","114-quinquies.2"
"Figlio","Indirizzo di residenza","NO","evento.intestatari[0]","indirizzoResidenza","114-quinquies.2"
"Figlio","flag dichiarante","SI","evento.intestatari[0]","flagDichiarante",""
"Figlio","flag comparente","SI","evento.intestatari[0]","flagComparente",""
"Figlio","flag firmatario","SI","evento.intestatari[0]","flagFirmatario",""
"Riconoscimento padre","Id atto","NO","evento.riconoscimentoPadre.atto","idAnsc",""
"Riconoscimento padre","Provincia registrazione","NO","evento.riconoscimentoPadre.atto","idProvinciaRegistrazione",""
"Riconoscimento padre","Provincia registrazione - Descrizione","NO","evento.riconoscimentoPadre.atto","siglaProvinciaRegistrazione","114-quinquies.2"
"Riconoscimento padre","Comune registrazione","NO","evento.riconoscimentoPadre.atto","idComuneRegistrazione",""
"Riconoscimento padre","Comune registrazione - Descrizione","NO","evento.riconoscimentoPadre.atto","nomeComuneRegistrazione","114-quinquies.2"
"Riconoscimento padre","Tipo evento","NO","evento.riconoscimentoPadre.atto","idtipocontenuto",""
"Riconoscimento padre","Numero Comunale","NO","evento.riconoscimentoPadre.atto","numeroatto","114-quinquies.2"
"Riconoscimento padre","Anno atto","NO","evento.riconoscimentoPadre.atto","annoAtto","114-quinquies.2"
"Riconoscimento padre","Data atto","NO","evento.riconoscimentoPadre.atto","dataformazione","114-quinquies.2"
"Riconoscimento padre","Tipo registro","NO","evento.riconoscimentoPadre.atto","tipologia","114-quinquies.2"
"Riconoscimento padre","Parte","NO","evento.riconoscimentoPadre.atto","parte","114-quinquies.2"
"Riconoscimento padre","Serie","NO","evento.riconoscimentoPadre.atto","serie","114-quinquies.2"
"Riconoscimento madre","Id atto","NO","evento.riconoscimentoMadre.atto","idAnsc",""
