"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule"
"Formula","888","SI","","",""
"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule"
"Formazione atto","Numero comunale","SI","evento","numeroatto",""
"Formazione atto","Data formazione","SI","evento","dataformazione",""
"Formazione atto","Ora formazione","SI","evento","ora",""
"Formazione atto","Minuti formazione","SI","evento","minuto",""
"Evento da correggere","Id atto","NO","evento.datiRettifica.eventoCollegato","idAnsc",""
"Evento da correggere","Provincia registrazione","SI","evento.datiRettifica.eventoCollegato","idProvinciaRegistrazione",""
"Evento da correggere","Provincia registrazione - Descrizione","SI","evento.datiRettifica.eventoCollegato","siglaProvinciaRegistrazione",""
"Evento da correggere","Comune registrazione","SI","evento.datiRettifica.eventoCollegato","idComuneRegistrazione",""
"Evento da correggere","Comune registrazione - Descrizione","SI","evento.datiRettifica.eventoCollegato","nomeComuneRegistrazione",""
"Evento da correggere","Numero Comunale","SI","evento.datiRettifica.eventoCollegato","numeroatto",""
"Evento da correggere","Anno atto","SI","evento.datiRettifica.eventoCollegato","annoAtto",""
"Evento da correggere","Data atto","SI","evento.datiRettifica.eventoCollegato","dataformazione",""
"Evento da correggere","Tipo registro","SI","evento.datiRettifica.eventoCollegato","tipologia",""
"Correzione","Dettaglio Correzione","SI","evento","composizioneCompleta",""
