"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule","Condizioni obbligatorieta'"
"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule","Si puo' ignorare la sezione per"
"Formazione atto","Numero comunale","SI","evento","numeroatto","","obbligatoria"
"Formazione atto","Data formazione","SI","evento","dataformazione","","obbligatoria"
"Formazione atto","Ora formazione","SI","evento","ora","","obbligatoria"
"Formazione atto","Minuti formazione","SI","evento","minuto","","obbligatoria"
"Evento sorgente","Id atto","NO","evento.eventoCollegato","idAnsc","","obbligatoria"
"Evento sorgente","Provincia registrazione","SI","evento.eventoCollegato","idProvinciaRegistrazione","","obbligatoria"
"Evento sorgente","Provincia registrazione - Descrizione","SI","evento.eventoCollegato","siglaProvinciaRegistrazione","","obbligatoria"
"Evento sorgente","Comune registrazione","SI","evento.eventoCollegato","idComuneRegistrazione","","obbligatoria"
"Evento sorgente","Comune registrazione - Descrizione","SI","evento.eventoCollegato","nomeComuneRegistrazione","","obbligatoria"
"Evento sorgente","Tipo evento","SI","evento.eventoCollegato","idtipocontenuto","","obbligatoria"
"Evento sorgente","Numero Comunale","SI","evento.eventoCollegato","numeroatto","","obbligatoria"
"Evento sorgente","Anno atto","SI","evento.eventoCollegato","annoAtto","","obbligatoria"
"Evento sorgente","Data atto","SI","evento.eventoCollegato","dataformazione","","obbligatoria"
"Evento sorgente","Parte","NO","evento.eventoCollegato","parte","","obbligatoria"
"Evento sorgente","Serie","NO","evento.eventoCollegato","serie","","obbligatoria"
"Evento sorgente","Volume","NO","evento.eventoCollegato","volume","","obbligatoria"
"Evento sorgente","Tipo registro","SI","evento.eventoCollegato","tipologia","","obbligatoria"
