"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule","Condizioni obbligatorieta'"
"Formula","121-quinquies","SI","","","",""
"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule","Si puo' ignorare la sezione per"
"Formazione atto","Numero comunale","SI","evento","numeroatto","","obbligatoria"
"Formazione atto","Data formazione","SI","evento","dataformazione","","obbligatoria"
"Formazione atto","Ora formazione","SI","evento","ora","","obbligatoria"
"Formazione atto","Minuti formazione","SI","evento","minuto","","obbligatoria"
"Atto nascita Coniuge1","Provincia registrazione","NO","evento.datiEventoMatrimonio.attoNascitaSposo","idProvinciaRegistrazione","","opzionale"
"Atto nascita Coniuge1","Provincia registrazione - Descrizione","NO","evento.datiEventoMatrimonio.attoNascitaSposo","siglaProvinciaRegistrazione","","opzionale"
"Atto nascita Coniuge1","Comune registrazione","NO","evento.datiEventoMatrimonio.attoNascitaSposo","idComuneRegistrazione","","opzionale"
"Atto nascita Coniuge1","Comune registrazione - Descrizione","NO","evento.datiEventoMatrimonio.attoNascitaSposo","nomeComuneRegistrazione","","opzionale"
"Atto nascita Coniuge1","Tipo evento","NO","evento.datiEventoMatrimonio.attoNascitaSposo","idtipocontenuto","","opzionale"
"Atto nascita Coniuge1","Numero Comunale","NO","evento.datiEventoMatrimonio.attoNascitaSposo","numeroatto","","opzionale"
"Atto nascita Coniuge1","Anno atto","NO","evento.datiEventoMatrimonio.attoNascitaSposo","annoAtto","","opzionale"
"Atto nascita Coniuge1","Data atto","NO","evento.datiEventoMatrimonio.attoNascitaSposo","dataformazione","","opzionale"
"Atto nascita Coniuge1","Parte","NO","evento.datiEventoMatrimonio.attoNascitaSposo","parte","","opzionale"
"Atto nascita Coniuge1","Serie","NO","evento.datiEventoMatrimonio.attoNascitaSposo","serie","","opzionale"
"Atto nascita Coniuge1","Volume","NO","evento.datiEventoMatrimonio.attoNascitaSposo","volume","","opzionale"
"Atto nascita Coniuge1","Tipo registro","NO","evento.datiEventoMatrimonio.attoNascitaSposo","tipologia","","opzionale"
"Atto nascita Coniuge2","Provincia registrazione","NO","evento.datiEventoMatrimonio.attoNascitaSposa","idProvinciaRegistrazione","","opzionale"
"Atto nascita Coniuge2","Provincia registrazione - Descrizione","NO","evento.datiEventoMatrimonio.attoNascitaSposa","siglaProvinciaRegistrazione","","opzionale"
"Atto nascita Coniuge2","Comune registrazione","NO","evento.datiEventoMatrimonio.attoNascitaSposa","idComuneRegistrazione","","opzionale"
"Atto nascita Coniuge2","Comune registrazione - Descrizione","NO","evento.datiEventoMatrimonio.attoNascitaSposa","nomeComuneRegistrazione","","opzionale"
"Atto nascita Coniuge2","Tipo evento","NO","evento.datiEventoMatrimonio.attoNascitaSposa","idtipocontenuto","","opzionale"
