"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule","Condizioni obbligatorieta'"
"Allegati","Decreto del tribunale per autorizzazione omesse pubblicazioni","NO","","","","evento.datiEventoMatrimonio.omissionePubblicazione,=,true"
"Allegati","Rigetto del Tribunale all'opposizione","NO","","","","evento.datiEventoMatrimonio.rigettoOpposizione,=,true"
"Allegati","Ordinanza che dichiara estinto il giudizio di opposizione","NO","","","","evento.datiEventoMatrimonio.estintaOpposizione,=,true"
"Allegati","Decreto del tribunale per autorizzazione nonostante impedimento di età","NO","","","","evento.datiEventoMatrimonio.difettoEta,!=,1"
"Allegati","Decreto del tribunale per autorizzazione nonostante impedimento di affinità o affiliazione","NO","","","","evento.datiEventoMatrimonio.impedimentoParentela,!=,0"
"Allegati","Decreto del tribunale per autorizzazione nonostante impedimento di divieto temporaneo di nuove nozze","NO","","","","evento.datiEventoMatrimonio.divietoTemporaneo,=,true"
"Allegati","Copia integrale atto di nascita degli sposi","NO","","","",""
"Allegati","Autocertificazione cumulativa stato libero, residenza, cittadinanza","NO","","","",""
"Allegati","Certificato di eseguita pubblicazione","NO","","","",""
"Allegati","Atto di pubblicazione","NO","","","",""
"Allegati","Richiesta rilascio atto di delega","NO","","","",""
"Allegati","Atto di delegazione","NO","","","",""
"Allegati","Copia atto di matrimonio trascritto","NO","","","",""
"Formula","118","SI","","","",""
"Formula","54","NO","","","",""
"Formula","55","NO","","","",""
"Formula","56","NO","","","",""
"Formula","57","NO","","","",""
"Formula","58","NO","","","",""
"Formula","59","NO","","","",""
"Formula","62","NO","","","",""
"Formula","62-bis","NO","","","",""
"Formula","63","NO","","","",""
"Formula","64","NO","","","",""
"Formula","65","NO","","","",""
"Formula","66","NO","","","",""
"Formula","67","NO","","","",""
"Formula","68","NO","","","",""
"Formula","69","NO","","","",""
"Formula","70","NO","","","",""
"Formula","71","NO","","","",""
"Formula","72","NO","","","",""
"Formula","194","NO","","","",""
"Formula","195","NO","","","",""
"Formula","196","NO","","","",""
"Formula","197","NO","","","",""
"Formula","198","NO","","","",""
"Formula","199","NO","","","",""
"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule","Si puo' ignorare la sezione per"
"Formazione atto","Numero comunale","SI","evento","numeroatto","","obbligatoria"
"Formazione atto","Data formazione","SI","evento","dataformazione","","obbligatoria"
"Formazione atto","Ora formazione","SI","evento","ora","","obbligatoria"
"Formazione atto","Minuti formazione","SI","evento","minuto","","obbligatoria"
"Luogo Celebrazione","Luogo","SI","evento.datiEventoMatrimonio.luogoCelebrazione","luogo","","obbligatoria"
"Luogo Celebrazione","Stato","SI","evento.datiEventoMatrimonio.luogoCelebrazione","idStato","","obbligatoria"
"Luogo Celebrazione","Stato - Descrizione","SI","evento.datiEventoMatrimonio.luogoCelebrazione","nomeStato","","obbligatoria"
"Luogo Celebrazione","Provincia","SI","evento.datiEventoMatrimonio.luogoCelebrazione","idProvincia","","obbligatoria"
"Luogo Celebrazione","Provincia - Descrizione","SI","evento.datiEventoMatrimonio.luogoCelebrazione","siglaProvincia","","obbligatoria"
"Luogo Celebrazione","Comune","SI","evento.datiEventoMatrimonio.luogoCelebrazione","idComune","","obbligatoria"
"Luogo Celebrazione","Comune - Descrizione","SI","evento.datiEventoMatrimonio.luogoCelebrazione","nomeComune","","obbligatoria"
"Luogo Celebrazione","Indirizzo","SI","evento.datiEventoMatrimonio.luogoCelebrazione","indirizzo","","obbligatoria"
"Luogo Celebrazione","Numero Civico","SI","evento.datiEventoMatrimonio.luogoCelebrazione","numeroCivico","","obbligatoria"
"Luogo Celebrazione","Data Evento","SI","evento.datiEventoMatrimonio","dataEvento","","obbligatoria"
"Luogo Celebrazione","Ora Evento","SI","evento.datiEventoMatrimonio","oraEvento","","obbligatoria"
"Luogo Celebrazione","Minuti Evento","SI","evento.datiEventoMatrimonio","minutoEvento","","obbligatoria"
"Officiante","Ufficiale di stato civile delegato a celebrare il matrimonio","SI","evento.datiEventoMatrimonio","officiante","","obbligatoria"
"Officiante","Cognome","NO","evento.datiEventoMatrimonio","cognomeOfficiante","118","obbligatoria"
"Officiante","Nome","SI","evento.datiEventoMatrimonio","nomeOfficiante","","obbligatoria"
"Generalità Sposo","Cognome","NO","evento.intestatari[0]","cognome","66,67,68,118,71,63,64,65","obbligatoria"
"Generalità Sposo","Nome","SI","evento.intestatari[0]","nome","","obbligatoria"
"Generalità Sposo","Sesso","SI","evento.intestatari[0]","sesso","","obbligatoria"
"Generalità Sposo","Data nascita","SI","evento.intestatari[0]","dataNascita","","obbligatoria"
"Generalità Sposo","Stato di nascita","SI","evento.intestatari[0]","idStatoNascita","","obbligatoria"
"Generalità Sposo","Stato di nascita - Descrizione","SI","evento.intestatari[0]","nomeStatoNascita","","obbligatoria"
"Generalità Sposo","Provincia di nascita","NO","evento.intestatari[0]","idProvinciaNascita","","obbligatoria"
"Generalità Sposo","Provincia di nascita - Descrizione","NO","evento.intestatari[0]","siglaProvinciaNascita","118","obbligatoria"
"Generalità Sposo","Comune di nascita","NO","evento.intestatari[0]","idComuneNascita","","obbligatoria"
"Generalità Sposo","Comune di nascita - Descrizione","NO","evento.intestatari[0]","nomeComuneNascita","118","obbligatoria"
"Generalità Sposo","Nazionalita","SI","evento.intestatari[0]","idNazionalita","","obbligatoria"
"Generalità Sposo","Nazionalita - Descrizione","SI","evento.intestatari[0]","nazionalita","","obbligatoria"
