"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule","Condizioni obbligatorieta'"
"Allegati","Atto di matrimonio","NO","","","",""
"Allegati","Atto di matrimonio straniero, tradotto e legalizzato","NO","","","",""
"Allegati","Certificato di residenza","NO","","","",""
"Formula","121-quater","SI","","","",""
"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule","Condizioni obbligatorieta'"
"Formazione atto","Numero comunale","SI","evento","numeroatto","","obbligatoria"
"Formazione atto","Data formazione","SI","evento","dataformazione","","obbligatoria"
"Formazione atto","Ora formazione","SI","evento","ora","","obbligatoria"
"Formazione atto","Minuti formazione","SI","evento","minuto","","obbligatoria"
"Atto di Matrimonio","Id atto","NO","evento.separazione.attoMatrimonio","idAnsc","","obbligatoria"
"Atto di Matrimonio","Provincia registrazione","SI","evento.separazione.attoMatrimonio","idProvinciaRegistrazione","","obbligatoria"
"Atto di Matrimonio","Provincia registrazione - Descrizione","SI","evento.separazione.attoMatrimonio","siglaProvinciaRegistrazione","","obbligatoria"
"Atto di Matrimonio","Comune registrazione","SI","evento.separazione.attoMatrimonio","idComuneRegistrazione","","obbligatoria"
"Atto di Matrimonio","Comune registrazione - Descrizione","SI","evento.separazione.attoMatrimonio","nomeComuneRegistrazione","","obbligatoria"
"Atto di Matrimonio","Tipo evento","SI","evento.separazione.attoMatrimonio","idtipocontenuto","","obbligatoria"
"Atto di Matrimonio","Numero Comunale","SI","evento.separazione.attoMatrimonio","numeroatto","","obbligatoria"
"Atto di Matrimonio","Anno atto","SI","evento.separazione.attoMatrimonio","annoAtto","","obbligatoria"
"Atto di Matrimonio","Data atto","SI","evento.separazione.attoMatrimonio","dataformazione","","obbligatoria"
"Atto di Matrimonio","Tipo registro","SI","evento.separazione.attoMatrimonio","tipologia","","obbligatoria"
"Atto di Matrimonio","Parte","NO","evento.separazione.attoMatrimonio","parte","121-quater","obbligatoria"
"Atto di Matrimonio","Serie","NO","evento.separazione.attoMatrimonio","serie","121-quater","obbligatoria"
"Dettaglio accordo","Parte in causa in giudizio pendente","SI","evento.separazione","parteInGiudizioPendente","","obbligatoria"
"Dettaglio accordo","Autorità giudiziale","NO","evento.separazione","autoritaGiudiziaria","121-quater","obbligatoria"
"Dettaglio accordo","Data conferma accordo","SI","evento.separazione","dataConfermaAccordo","","obbligatoria"
"Marito","Cognome","NO","evento.intestatari[0]","cognome","121-quater","obbligatoria"
"Marito","Nome","SI","evento.intestatari[0]","nome","","obbligatoria"
"Marito","Sesso","SI","evento.intestatari[0]","sesso","","obbligatoria"
"Marito","Data nascita","SI","evento.intestatari[0]","dataNascita","","obbligatoria"
"Marito","Stato di nascita","SI","evento.intestatari[0]","idStatoNascita","","obbligatoria"
"Marito","Stato di nascita - Descrizione","SI","evento.intestatari[0]","nomeStatoNascita","","obbligatoria"
"Marito","Provincia di nascita","NO","evento.intestatari[0]","idProvinciaNascita","","obbligatoria"
"Marito","Provincia di nascita - Descrizione","NO","evento.intestatari[0]","siglaProvinciaNascita","","obbligatoria"
"Marito","Comune di nascita","NO","evento.intestatari[0]","idComuneNascita","","obbligatoria"
"Marito","Comune di nascita - Descrizione","NO","evento.intestatari[0]","nomeComuneNascita","","obbligatoria"
"Marito","Nazionalita","SI","evento.intestatari[0]","idNazionalita","","obbligatoria"
"Marito","Nazionalita - Descrizione","SI","evento.intestatari[0]","nazionalita","","obbligatoria"
"Marito","Stato di residenza","SI","evento.intestatari[0]","idStatoResidenza","","obbligatoria"
"Marito","Stato di residenza - Descrizione","SI","evento.intestatari[0]","nomeStatoResidenza","","obbligatoria"
"Marito","Provincia di residenza","NO","evento.intestatari[0]","idProvinciaResidenza","","obbligatoria"
"Marito","Provincia di residenza - Descrizione","NO","evento.intestatari[0]","siglaProvinciaResidenza","","obbligatoria"
"Marito","Comune di residenza","NO","evento.intestatari[0]","idComuneResidenza","","obbligatoria"
"Marito","Comune di residenza - Descrizione","NO","evento.intestatari[0]","nomeComuneResidenza","","obbligatoria"
"Marito","Indirizzo di residenza","NO","evento.intestatari[0]","indirizzoResidenza","","obbligatoria"
"Marito","flag dichiarante","SI","evento.intestatari[0]","flagDichiarante","","obbligatoria"
"Marito","flag comparente","SI","evento.intestatari[0]","flagComparente","","obbligatoria"
"Marito","flag firmatario","SI","evento.intestatari[0]","flagFirmatario","","obbligatoria"
"Moglie","Cognome","NO","evento.intestatari[1]","cognome","121-quater","obbligatoria"
"Moglie","Nome","SI","evento.intestatari[1]","nome","","obbligatoria"
"Moglie","Sesso","SI","evento.intestatari[1]","sesso","","obbligatoria"
"Moglie","Data nascita","SI","evento.intestatari[1]","dataNascita","","obbligatoria"
"Moglie","Stato di nascita","SI","evento.intestatari[1]","idStatoNascita","","obbligatoria"
"Moglie","Stato di nascita - Descrizione","SI","evento.intestatari[1]","nomeStatoNascita","","obbligatoria"
"Moglie","Provincia di nascita","NO","evento.intestatari[1]","idProvinciaNascita","","obbligatoria"
"Moglie","Provincia di nascita - Descrizione","NO","evento.intestatari[1]","siglaProvinciaNascita","","obbligatoria"
"Moglie","Comune di nascita","NO","evento.intestatari[1]","idComuneNascita","","obbligatoria"
"Moglie","Comune di nascita - Descrizione","NO","evento.intestatari[1]","nomeComuneNascita","","obbligatoria"
"Moglie","Nazionalita","SI","evento.intestatari[1]","idNazionalita","","obbligatoria"
"Moglie","Nazionalita - Descrizione","SI","evento.intestatari[1]","nazionalita","","obbligatoria"
"Moglie","Stato di residenza","SI","evento.intestatari[1]","idStatoResidenza","","obbligatoria"
