"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule","Condizioni obbligatorieta'"
"Formula","999.3.2","SI","","","",""
"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule","Condizioni obbligatorieta'"
"Formazione atto","Numero comunale","SI","evento","numeroatto","","obbligatoria"
"Formazione atto","Data formazione","SI","evento","dataformazione","","obbligatoria"
"Formazione atto","Ora formazione","SI","evento","ora","","obbligatoria"
"Formazione atto","Minuti formazione","SI","evento","minuto","","obbligatoria"
"Dati generali","Data decorrenza","NO","evento","dataDecorrenza","","obbligatoria"
"Dati generali","Ora decorrenza","NO","evento","oraDecorrenza","","obbligatoria"
"Dati generali","Minuto decorrenza","NO","evento","minutoDecorrenza","","obbligatoria"
"Dati generali","Motivo recupero","NO","evento","motivoRecupero","","obbligatoria"
"Dati generali","Descrizione recupero","NO","evento","descrizioneMotivoRecupero","","obbligatoria"
"Dati generali","Data Evento","SI","evento.datiEventoMatrimonio","dataEvento","","obbligatoria"
"Dati generali","Provincia","SI","evento.datiEventoMatrimonio.luogoCelebrazione","idProvincia","","obbligatoria"
"Dati generali","Provincia - Descrizione","SI","evento.datiEventoMatrimonio.luogoCelebrazione","siglaProvincia","","obbligatoria"
"Dati generali","Comune","SI","evento.datiEventoMatrimonio.luogoCelebrazione","idComune","","obbligatoria"
"Dati generali","Comune - Descrizione","SI","evento.datiEventoMatrimonio.luogoCelebrazione","nomeComune","","obbligatoria"
"Generalità Sposo","Cognome","NO","evento.intestatari[0]","cognome","","obbligatoria"
"Generalità Sposo","Nome","SI","evento.intestatari[0]","nome","","obbligatoria"
"Generalità Sposo","Sesso","SI","evento.intestatari[0]","sesso","","obbligatoria"
"Generalità Sposo","Data nascita","SI","evento.intestatari[0]","dataNascita","","obbligatoria"
"Generalità Sposo","Stato di nascita","SI","evento.intestatari[0]","idStatoNascita","","obbligatoria"
"Generalità Sposo","Stato di nascita - Descrizione","SI","evento.intestatari[0]","nomeStatoNascita","","obbligatoria"
"Generalità Sposo","Provincia di nascita","NO","evento.intestatari[0]","idProvinciaNascita","","obbligatoria"
