"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule"
"Allegati","Decreto del tribunale per autorizzazione omesse pubblicazioni","NO","","",""
"Allegati","Rigetto del Tribunale all'opposizione","NO","","",""
"Allegati","Ordinanza che dichiara estinto il giudizio di opposizione","NO","","",""
"Allegati","Decreto del tribunale per autorizzazione nonostante impedimento di età","NO","","",""
"Allegati","Decreto del tribunale per autorizzazione nonostante impedimento di affinità o affiliazione","NO","","",""
"Allegati","Decreto del tribunale per autorizzazione nonostante impedimento di divieto temporaneo di nuove nozze","NO","","",""
"Allegati","Copia integrale atto di nascita degli sposi","NO","","",""
"Allegati","Autocertificazione cumulativa stato libero, residenza, cittadinanza","NO","","",""
"Allegati","Certificato di eseguita pubblicazione","NO","","",""
"Allegati","Atto di pubblicazione","NO","","",""
"Allegati","Richiesta rilascio atto di delega","NO","","",""
"Allegati","Atto di delegazione","NO","","",""
"Allegati","Copia atto di matrimonio trascritto","NO","","",""
"Formula","120.1","SI","","",""
"Formula","54","NO","","",""
"Formula","55","NO","","",""
"Formula","56","NO","","",""
"Formula","57","NO","","",""
"Formula","58","NO","","",""
"Formula","59","NO","","",""
"Formula","62","NO","","",""
"Formula","62-bis","NO","","",""
"Formula","63","NO","","",""
"Formula","64","NO","","",""
"Formula","65","NO","","",""
"Formula","66","NO","","",""
"Formula","67","NO","","",""
"Formula","68","NO","","",""
"Formula","69","NO","","",""
"Formula","70","NO","","",""
"Formula","71","NO","","",""
"Formula","72","NO","","",""
"Formula","194","NO","","",""
"Formula","195","NO","","",""
"Formula","196","NO","","",""
"Formula","197","NO","","",""
"Formula","198","NO","","",""
"Formula","199","NO","","",""
"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule"
"Formazione atto","Numero comunale","SI","evento","numeroatto",""
"Formazione atto","Data formazione","SI","evento","dataformazione",""
"Formazione atto","Ora formazione","SI","evento","ora",""
"Formazione atto","Minuti formazione","SI","evento","minuto",""
"Luogo Celebrazione","Luogo","SI","evento.datiEventoMatrimonio.luogoCelebrazione","luogo",""
"Luogo Celebrazione","Stato","SI","evento.datiEventoMatrimonio.luogoCelebrazione","idStato",""
"Luogo Celebrazione","Stato - Descrizione","SI","evento.datiEventoMatrimonio.luogoCelebrazione","nomeStato",""
"Luogo Celebrazione","Provincia","SI","evento.datiEventoMatrimonio.luogoCelebrazione","idProvincia",""
"Luogo Celebrazione","Provincia - Descrizione","SI","evento.datiEventoMatrimonio.luogoCelebrazione","siglaProvincia",""
"Luogo Celebrazione","Comune","SI","evento.datiEventoMatrimonio.luogoCelebrazione","idComune",""
"Luogo Celebrazione","Comune - Descrizione","SI","evento.datiEventoMatrimonio.luogoCelebrazione","nomeComune",""
"Luogo Celebrazione","Indirizzo","SI","evento.datiEventoMatrimonio.luogoCelebrazione","indirizzo",""
"Luogo Celebrazione","Numero Civico","SI","evento.datiEventoMatrimonio.luogoCelebrazione","numeroCivico",""
"Luogo Celebrazione","Data Evento","SI","evento.datiEventoMatrimonio","dataEvento",""
"Luogo Celebrazione","Ora Evento","SI","evento.datiEventoMatrimonio","oraEvento",""
"Luogo Celebrazione","Minuti Evento","SI","evento.datiEventoMatrimonio","minutoEvento",""
"Officiante","Ufficiale di stato civile delegato a celebrare il matrimonio","SI","evento.datiEventoMatrimonio","officiante",""
"Officiante","Cognome","NO","evento.datiEventoMatrimonio","cognomeOfficiante","120.1"
"Officiante","Nome","SI","evento.datiEventoMatrimonio","nomeOfficiante",""
"Delega da altro comune","Provincia comune delegante","SI","evento.datiEventoMatrimonio","idProvinciaComuneDelegante",""
"Delega da altro comune","Provincia delegante descrizione","SI","evento.datiEventoMatrimonio","siglaProvinciaComuneDelegante",""
