"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule","Condizioni obbligatorieta'"
"Allegati","Ricevuta pagamento contributo di 250,00","SI","","","",""
"Allegati","Copia integrale dell'atto di nascita dell'interessato","SI","","","",""
"Allegati","Atto di matrimonio","SI","","","",""
"Allegati","Decreto di naturalizzazione straniero","SI","","","",""
"Formula","90","SI","","","",""
"Formula","194","NO","","","",""
"Formula","195","NO","","","",""
"Formula","196","NO","","","",""
"Formula","197","NO","","","",""
"Formula","198","NO","","","",""
"Formula","199","NO","","","",""
"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule","Si puo' ignorare la sezione per"
"Formazione atto","Numero comunale","SI","evento","numeroatto","","obbligatoria"
"Formazione atto","Data formazione","SI","evento","dataformazione","","obbligatoria"
"Formazione atto","Ora formazione","SI","evento","ora","","obbligatoria"
"Formazione atto","Minuti formazione","SI","evento","minuto","","obbligatoria"
"Intestatario","Cognome","NO","evento.intestatari[0]","cognome","90","obbligatoria"
"Intestatario","Nome","SI","evento.intestatari[0]","nome","","obbligatoria"
"Intestatario","Codice Fiscale","NO","evento.intestatari[0]","codiceFiscale","","obbligatoria"
"Intestatario","Identificativo unico nazionale","NO","evento.intestatari[0]","idANPR","","obbligatoria"
"Intestatario","Sesso","SI","evento.intestatari[0]","sesso","","obbligatoria"
"Intestatario","Formato Data Nascita","NO","evento.intestatari[0]","idFormatodata","","obbligatoria"
"Intestatario","Formato Data Nascita - Descrizione","NO","evento.intestatari[0]","formatodata","","obbligatoria"
"Intestatario","Data nascita","SI","evento.intestatari[0]","dataNascita","","obbligatoria"
"Intestatario","Stato Nascita","SI","evento.intestatari[0]","idStatoNascita","","obbligatoria"
"Intestatario","Stato Nascita - Descrizione","SI","evento.intestatari[0]","nomeStatoNascita","","obbligatoria"
"Intestatario","Provincia Nascita","NO","evento.intestatari[0]","idProvinciaNascita","","obbligatoria"
"Intestatario","Provincia Nascita - Descrizione","NO","evento.intestatari[0]","siglaProvinciaNascita","90","obbligatoria"
"Intestatario","Comune Nascita","NO","evento.intestatari[0]","idComuneNascita","","obbligatoria"
"Intestatario","Comune Nascita - Descrizione","NO","evento.intestatari[0]","nomeComuneNascita","90","obbligatoria"
"Intestatario","Località estera","NO","evento.intestatari[0]","localitaEsteraNascita","","obbligatoria"
"Intestatario","Nazionalità","SI","evento.intestatari[0]","idNazionalita","","obbligatoria"
"Intestatario","Nazionalità   - Descrizione","SI","evento.intestatari[0]","nazionalita","","obbligatoria"
"Intestatario","Residenza non nota","NO","evento.intestatari[0]","flagIrreperibile","","obbligatoria"
"Intestatario","Stato Residenza","NO","evento.intestatari[0]","idStatoResidenza","","obbligatoria"
"Intestatario","Stato Residenza - Descrizione","NO","evento.intestatari[0]","nomeStatoResidenza","90","obbligatoria"
"Intestatario","Provincia Residenza","NO","evento.intestatari[0]","idProvinciaResidenza","","obbligatoria"
"Intestatario","Provincia Residenza - Descrizione","NO","evento.intestatari[0]","siglaProvinciaResidenza","90","obbligatoria"
"Intestatario","Comune Residenza","NO","evento.intestatari[0]","idComuneResidenza","","obbligatoria"
"Intestatario","Comune Residenza - Descrizione","NO","evento.intestatari[0]","nomeComuneResidenza","90","obbligatoria"
"Intestatario","Indirizzo Residenza","NO","evento.intestatari[0]","indirizzoResidenza","90","obbligatoria"
"Intestatario","Provincia AIRE","NO","evento.intestatari[0]","idProvinciaAIRE","","obbligatoria"
"Intestatario","Provincia AIRE - Descrizione","NO","evento.intestatari[0]","siglaProvinciaAIRE","","obbligatoria"
"Intestatario","Comune AIRE","NO","evento.intestatari[0]","idComuneAIRE","","obbligatoria"
"Intestatario","Comune AIRE - Descrizione","NO","evento.intestatari[0]","nomeComuneAIRE","","obbligatoria"
"Intestatario","Motivo perdita cittadinanza","SI","evento.datiEventoCittadinanza","tipoPerditaPerMatrimonio","","obbligatoria"
"Intestatario","flag dichiarante","SI","evento.intestatari[0]","flagDichiarante","","obbligatoria"
"Intestatario","flag comparente","SI","evento.intestatari[0]","flagComparente","","obbligatoria"
"Intestatario","flag firmatario","SI","evento.intestatari[0]","flagFirmatario","","obbligatoria"
"Dati Generali","Riassunto della dichiarazione","SI","evento.datiEventoCittadinanza","riassuntoDichiarazione","","obbligatoria"
"Dati Generali","Presentazione documenti","SI","evento","datiProdotti","","obbligatoria"
"Atto nascita intestatario","Provincia registrazione","NO","evento.eventoCollegato","idProvinciaRegistrazione","","opzionale"
"Atto nascita intestatario","Provincia registrazione - Descrizione","NO","evento.eventoCollegato","siglaProvinciaRegistrazione","","opzionale"
"Atto nascita intestatario","Comune registrazione","NO","evento.eventoCollegato","idComuneRegistrazione","","opzionale"
"Atto nascita intestatario","Comune registrazione - Descrizione","NO","evento.eventoCollegato","nomeComuneRegistrazione","","opzionale"
"Atto nascita intestatario","Tipo evento","NO","evento.eventoCollegato","idtipocontenuto","","opzionale"
"Atto nascita intestatario","Numero Comunale","NO","evento.eventoCollegato","numeroatto","","opzionale"
"Atto nascita intestatario","Anno atto","NO","evento.eventoCollegato","annoAtto","","opzionale"
"Atto nascita intestatario","Data atto","NO","evento.eventoCollegato","dataformazione","","opzionale"
"Atto nascita intestatario","Parte","NO","evento.eventoCollegato","parte","","opzionale"
"Atto nascita intestatario","Serie","NO","evento.eventoCollegato","serie","","opzionale"
"Atto nascita intestatario","Volume","NO","evento.eventoCollegato","volume","","opzionale"
"Atto nascita intestatario","Tipo registro","NO","evento.eventoCollegato","tipologia","","opzionale"
"Coniuge","Cognome","NO","evento.datiEventoCittadinanza.coniuge","cognome","90","obbligatoria"
"Coniuge","Nome","SI","evento.datiEventoCittadinanza.coniuge","nome","","obbligatoria"
"Coniuge","Identificativo unico nazionale","NO","evento.datiEventoCittadinanza.coniuge","idANPR","","obbligatoria"
"Coniuge","Sesso","SI","evento.datiEventoCittadinanza.coniuge","sesso","","obbligatoria"
"Coniuge","Formato Data Nascita","NO","evento.datiEventoCittadinanza.coniuge","idFormatodata","","obbligatoria"
"Coniuge","Formato Data Nascita - Descrizione","NO","evento.datiEventoCittadinanza.coniuge","formatodata","","obbligatoria"
"Coniuge","Data nascita","SI","evento.datiEventoCittadinanza.coniuge","dataNascita","","obbligatoria"
"Coniuge","Stato di nascita","SI","evento.datiEventoCittadinanza.coniuge","idStatoNascita","","obbligatoria"
"Coniuge","Stato di nascita - Descrizione","SI","evento.datiEventoCittadinanza.coniuge","nomeStatoNascita","","obbligatoria"
"Coniuge","Provincia di nascita","NO","evento.datiEventoCittadinanza.coniuge","idProvinciaNascita","","obbligatoria"
"Coniuge","Provincia di nascita - Descrizione","NO","evento.datiEventoCittadinanza.coniuge","siglaProvinciaNascita","","obbligatoria"
"Coniuge","Comune di nascita","NO","evento.datiEventoCittadinanza.coniuge","idComuneNascita","","obbligatoria"
"Coniuge","Comune di nascita - Descrizione","NO","evento.datiEventoCittadinanza.coniuge","nomeComuneNascita","","obbligatoria"
"Coniuge","Località estera","NO","evento.datiEventoCittadinanza.coniuge","localitaEsteraNascita","","obbligatoria"
"Coniuge","Nazionalità","SI","evento.datiEventoCittadinanza.coniuge","idNazionalita","","obbligatoria"
"Coniuge","Nazionalità - Descrizione","SI","evento.datiEventoCittadinanza.coniuge","nazionalita","","obbligatoria"
"Coniuge","Comprensione","NO","evento.datiEventoCittadinanza.coniuge","tipoImpedimento","","obbligatoria"
"Coniuge","Residenza non nota","NO","evento.datiEventoCittadinanza.coniuge","flagIrreperibile","","obbligatoria"
"Coniuge","Stato di residenza","NO","evento.datiEventoCittadinanza.coniuge","idStatoResidenza","","obbligatoria"
"Coniuge","Stato di residenza - Descrizione","NO","evento.datiEventoCittadinanza.coniuge","nomeStatoResidenza","","obbligatoria"
"Coniuge","Provincia di residenza","NO","evento.datiEventoCittadinanza.coniuge","idProvinciaResidenza","","obbligatoria"
"Coniuge","Provincia di residenza - Descrizione","NO","evento.datiEventoCittadinanza.coniuge","siglaProvinciaResidenza","","obbligatoria"
"Coniuge","Comune di residenza","NO","evento.datiEventoCittadinanza.coniuge","idComuneResidenza","","obbligatoria"
"Coniuge","Comune di residenza - Descrizione","NO","evento.datiEventoCittadinanza.coniuge","nomeComuneResidenza","","obbligatoria"
"Coniuge","Indirizzo di residenza","NO","evento.datiEventoCittadinanza.coniuge","indirizzoResidenza","","obbligatoria"
"Coniuge","flag dichiarante","SI","evento.datiEventoCittadinanza.coniuge","flagDichiarante","","obbligatoria"
"Coniuge","flag comparente","SI","evento.datiEventoCittadinanza.coniuge","flagComparente","","obbligatoria"
"Coniuge","flag firmatario","SI","evento.datiEventoCittadinanza.coniuge","flagFirmatario","","obbligatoria"
"Interprete","Cognome","NO","evento.interprete","cognome","195,196","evento.ausilioInterprete,!=,true && evento.ausilioInterprete,!=,S && evento.ausilioInterprete,!=,SI"
