"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule"
"Allegati","Ricevuta pagamento contributo di 250,00","SI","","",""
"Allegati","Attestazione di acquisizione di cittadinanza","SI","","",""
"Allegati","Atto estero di nascita originale o copia autentica","NO","","",""
"Allegati","Copia integrale dell'atto di nascita dell'interessato","NO","","",""
"Allegati","Documentazione comprovante la prestazione del servizio militare","SI","","",""
"Formula","77","SI","","",""
"Formula","194","NO","","",""
"Formula","195","NO","","",""
"Formula","196","NO","","",""
"Formula","197","NO","","",""
"Formula","198","NO","","",""
"Formula","199","NO","","",""
"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule"
"Formazione atto","Numero comunale","SI","evento","numeroatto",""
"Formazione atto","Data formazione","SI","evento","dataformazione",""
"Formazione atto","Ora formazione","SI","evento","ora",""
"Formazione atto","Minuti formazione","SI","evento","minuto",""
"Intestatario","Apolide","SI","evento.datiEventoCittadinanza","intestatarioApolide",""
"Intestatario","Cognome","NO","evento.intestatari[0]","cognome","77"
"Intestatario","Nome","SI","evento.intestatari[0]","nome",""
"Intestatario","Codice Fiscale","NO","evento.intestatari[0]","codiceFiscale","77"
"Intestatario","Sesso","SI","evento.intestatari[0]","sesso",""
"Intestatario","Data nascita","SI","evento.intestatari[0]","dataNascita",""
"Intestatario","Stato Nascita","SI","evento.intestatari[0]","idStatoNascita",""
"Intestatario","Stato Nascita - Descrizione","SI","evento.intestatari[0]","nomeStatoNascita",""
"Intestatario","Provincia Nascita","NO","evento.intestatari[0]","idProvinciaNascita",""
"Intestatario","Provincia Nascita - Descrizione","NO","evento.intestatari[0]","siglaProvinciaNascita","77"
"Intestatario","Comune Nascita","NO","evento.intestatari[0]","idComuneNascita",""
"Intestatario","Comune Nascita - Descrizione","NO","evento.intestatari[0]","nomeComuneNascita","77"
"Intestatario","Nazionalità","NO","evento.intestatari[0]","idNazionalita",""
"Intestatario","Nazionalità - Descrizione","NO","evento.intestatari[0]","nazionalita","77"
"Intestatario","Stato Residenza","SI","evento.intestatari[0]","idStatoResidenza",""
"Intestatario","Stato Residenza - Descrizione","SI","evento.intestatari[0]","nomeStatoResidenza",""
"Intestatario","Provincia Residenza","NO","evento.intestatari[0]","idProvinciaResidenza",""
"Intestatario","Provincia Residenza - Descrizione","NO","evento.intestatari[0]","siglaProvinciaResidenza","77"
"Intestatario","Comune Residenza","NO","evento.intestatari[0]","idComuneResidenza",""
"Intestatario","Comune Residenza - Descrizione","NO","evento.intestatari[0]","nomeComuneResidenza","77"
"Intestatario","Indirizzo Residenza","NO","evento.intestatari[0]","indirizzoResidenza","77"
"Dati Generali","Riassunto della dichiarazione","SI","evento.datiEventoCittadinanza","riassuntoDichiarazione",""
"Dati Generali","Presentazione documenti","SI","evento","datiProdotti",""
"Generalità ascendente","Cognome","NO","evento.datiEventoCittadinanza.parenteDiretto","cognome","77"
"Generalità ascendente","Nome","SI","evento.datiEventoCittadinanza.parenteDiretto","nome",""
"Generalità ascendente","Sesso","NO","evento.datiEventoCittadinanza.parenteDiretto","sesso","77"
"Generalità ascendente","Data nascita","SI","evento.datiEventoCittadinanza.parenteDiretto","dataNascita",""
"Generalità ascendente","Stato di nascita","SI","evento.datiEventoCittadinanza.parenteDiretto","idStatoNascita",""
"Generalità ascendente","Stato di nascita - Descrizione","SI","evento.datiEventoCittadinanza.parenteDiretto","nomeStatoNascita",""
"Generalità ascendente","Provincia di nascita","NO","evento.datiEventoCittadinanza.parenteDiretto","idProvinciaNascita",""
"Generalità ascendente","Provincia di nascita - Descrizione","NO","evento.datiEventoCittadinanza.parenteDiretto","siglaProvinciaNascita","77"
"Generalità ascendente","Comune di nascita","NO","evento.datiEventoCittadinanza.parenteDiretto","idComuneNascita",""
"Generalità ascendente","Comune di nascita - Descrizione","NO","evento.datiEventoCittadinanza.parenteDiretto","nomeComuneNascita","77"
"Generalità ascendente","Nazionalita","SI","evento.datiEventoCittadinanza.parenteDiretto","idNazionalita",""
"Generalità ascendente","Nazionalita - Descrizione","SI","evento.datiEventoCittadinanza.parenteDiretto","nazionalita",""
"Generalità ascendente","Stato di residenza","SI","evento.datiEventoCittadinanza.parenteDiretto","idStatoResidenza",""
"Generalità ascendente","Stato di residenza - Descrizione","SI","evento.datiEventoCittadinanza.parenteDiretto","nomeStatoResidenza",""
"Generalità ascendente","Provincia di residenza","NO","evento.datiEventoCittadinanza.parenteDiretto","idProvinciaResidenza",""
"Generalità ascendente","Provincia di residenza - Descrizione","NO","evento.datiEventoCittadinanza.parenteDiretto","siglaProvinciaResidenza","77"
"Generalità ascendente","Comune di residenza","NO","evento.datiEventoCittadinanza.parenteDiretto","idComuneResidenza",""
"Generalità ascendente","Comune di residenza - Descrizione","NO","evento.datiEventoCittadinanza.parenteDiretto","nomeComuneResidenza","77"
"Generalità ascendente","Indirizzo di residenza","NO","evento.datiEventoCittadinanza.parenteDiretto","indirizzoResidenza","77"
"Generalità ascendente","flag dichiarante","SI","evento.datiEventoCittadinanza.parenteDiretto","flagDichiarante",""
"Generalità ascendente","flag comparente","SI","evento.datiEventoCittadinanza.parenteDiretto","flagComparente",""
"Generalità ascendente","flag firmatario","SI","evento.datiEventoCittadinanza.parenteDiretto","flagFirmatario",""
"Generalità ascendente","Grado di parentela","SI","evento.datiEventoCittadinanza.parenteDiretto","gradoDiParentela",""
"Interprete","Cognome","NO","evento.interprete","cognome","195,196"
"Interprete","Nome","NO","evento.interprete","nome","195,196"
"Interprete","Sesso","NO","evento.interprete","sesso","195,196"
"Interprete","Data nascita","NO","evento.interprete","dataNascita","195,196"
"Interprete","Stato di nascita","NO","evento.interprete","idStatoNascita",""
"Interprete","Stato di nascita - Descrizione","NO","evento.interprete","nomeStatoNascita","195,196"
"Interprete","Provincia di nascita","NO","evento.interprete","idProvinciaNascita",""
"Interprete","Provincia di nascita - Descrizione","NO","evento.interprete","siglaProvinciaNascita","195,196"
"Interprete","Comune di nascita","NO","evento.interprete","idComuneNascita",""
"Interprete","Comune di nascita - Descrizione","NO","evento.interprete","nomeComuneNascita","195,196"
"Interprete","Nazionalita","NO","evento.interprete","idNazionalita",""
"Interprete","Nazionalita - Descrizione","NO","evento.interprete","nazionalita","195,196"
"Interprete","Stato di residenza","NO","evento.interprete","idStatoResidenza",""
"Interprete","Stato di residenza - Descrizione","NO","evento.interprete","nomeStatoResidenza","195,196"
"Interprete","Provincia di residenza","NO","evento.interprete","idProvinciaResidenza",""
"Interprete","Provincia di residenza - Descrizione","NO","evento.interprete","siglaProvinciaResidenza","195,196"
